,Nuclear,Biomass,BECCS,CCGT,OCGT,Coal
1866,8219070.0,7552160.0,440000.0,22276103.401259247,0.0,0.0
1867,8219070.0,7552160.0,440000.0,23883640.84999999,3405715.427025406,0.0
1868,8219070.0,7552160.0,440000.0,20766998.702522077,0.0,0.0
1869,8219070.0,7552160.0,440000.0,18950519.081738085,0.0,0.0
1870,8219070.0,7552160.0,440000.0,15114318.159362298,0.0,0.0
1871,8219070.0,7552160.0,440000.0,11269282.131139545,0.0,0.0
1872,8219070.0,7552160.0,440000.0,13209169.276444029,0.0,0.0
1873,8219070.0,7552160.0,440000.0,13709540.077038476,0.0,0.0
1874,8219070.0,7552160.0,440000.0,12476581.467110634,0.0,0.0
1875,8219070.0,7552160.0,440000.0,11213778.521581281,0.0,0.0
1876,8219070.0,7552160.0,440000.0,11539342.470630454,0.0,0.0
1877,8219070.0,7552160.0,440000.0,12105293.400514672,0.0,0.0
1878,8219070.0,7552160.0,440000.0,15542046.153986577,0.0,0.0
1879,8219070.0,7552160.0,440000.0,20054182.65274333,0.0,0.0
1880,8219070.0,7552160.0,440000.0,22294024.247718085,0.0,0.0
1881,8219070.0,7552160.0,440000.0,23842553.631231397,0.0,0.0
1882,8219070.0,7552160.0,440000.0,23883640.84999999,906116.2557714263,0.0
1883,8219070.0,7552160.0,440000.0,23883640.84999999,4421432.623482055,0.0
1884,8219070.0,7552160.0,440000.0,23883640.84999999,1962066.8873401475,0.0
1885,8219070.0,7552160.0,440000.0,23883640.84999999,2532638.7493446823,0.0
1886,8219070.0,7552160.0,440000.0,23883640.84999999,2542988.3698554025,0.0
1887,8219070.0,7552160.0,440000.0,23883640.84999999,2772895.312726085,0.0
1888,8219070.0,7552160.0,440000.0,23883640.84999999,3938189.9878362473,0.0
1889,8219070.0,7552160.0,440000.0,23883640.84999999,4467026.306137945,0.0
1890,8219070.0,7552160.0,440000.0,23883640.84999999,5866816.033782735,0.0
1891,8219070.0,7552160.0,440000.0,23883640.84999999,6410636.831192947,0.0
1892,8219070.0,7552160.0,440000.0,23883640.84999999,4919692.4917658605,0.0
1893,8219070.0,7552160.0,440000.0,23883640.84999999,1853477.6747628225,0.0
1894,8219070.0,7552160.0,440000.0,21412677.60067568,0.0,0.0
1895,8219070.0,7552160.0,440000.0,17860430.11151106,0.0,0.0
1896,8219070.0,7552160.0,440000.0,17518462.250924826,0.0,0.0
1897,8219070.0,7552160.0,440000.0,18003006.033301223,0.0,0.0
1898,8219070.0,7552160.0,440000.0,17829019.02015487,0.0,0.0
1899,8219070.0,7552160.0,440000.0,17248995.758520395,0.0,0.0
1900,8219070.0,7552160.0,440000.0,16724729.071363788,0.0,0.0
1901,8219070.0,7552160.0,440000.0,17584819.643251967,0.0,0.0
1902,8219070.0,7552160.0,440000.0,20784777.845180575,0.0,0.0
1903,8219070.0,7552160.0,440000.0,23883640.84999999,1479696.468227203,0.0
1904,8219070.0,7552160.0,440000.0,23883640.84999999,1489114.2493856056,0.0
1905,8219070.0,7552160.0,440000.0,23883640.84999999,3285830.11847947,0.0
1906,8219070.0,7552160.0,440000.0,23883640.84999999,2128006.588805752,0.0
1907,8219070.0,7552160.0,440000.0,23883640.84999999,1202262.4567853848,0.0
1908,8219070.0,7552160.0,440000.0,23640901.87053878,0.0,0.0
1909,8219070.0,7552160.0,440000.0,22082522.94151325,0.0,0.0
1910,8219070.0,7552160.0,440000.0,19013653.7446061,0.0,0.0
1911,8219070.0,7552160.0,440000.0,17880886.56445922,0.0,0.0
1912,8219070.0,7552160.0,440000.0,18818726.362253223,0.0,0.0
1913,8219070.0,7552160.0,440000.0,20329938.77485508,0.0,0.0
1914,8219070.0,7552160.0,440000.0,21415310.968285903,0.0,0.0
1915,8219070.0,7552160.0,440000.0,20960460.40826404,0.0,0.0
1916,8219070.0,7552160.0,440000.0,17997376.34866914,0.0,0.0
1917,8219070.0,7552160.0,440000.0,13586242.041807648,0.0,0.0
1918,8219070.0,7552160.0,440000.0,9236221.441605806,0.0,0.0
1919,8219070.0,7552160.0,440000.0,6622362.322488609,0.0,0.0
1920,8219070.0,7552160.0,440000.0,4081770.212851488,0.0,0.0
1921,8219070.0,7552160.0,440000.0,4198215.6592269065,0.0,0.0
1922,8219070.0,7552160.0,440000.0,3177542.265100369,0.0,0.0
1923,8219070.0,7552160.0,440000.0,1769861.040941037,0.0,0.0
1924,8219070.0,7552160.0,440000.0,2686890.122428827,0.0,0.0
1925,8219070.0,7552160.0,440000.0,5691119.405182752,0.0,0.0
1926,8219070.0,7552160.0,440000.0,11062572.092140045,0.0,0.0
1927,8219070.0,7552160.0,440000.0,17838090.59948562,0.0,0.0
1928,8219070.0,7552160.0,440000.0,19571195.396282014,0.0,0.0
1929,8219070.0,7552160.0,440000.0,20010633.640623238,0.0,0.0
1930,8219070.0,7552160.0,440000.0,20647445.923033126,0.0,0.0
1931,8219070.0,7552160.0,440000.0,20830375.63828573,0.0,0.0
1932,8219070.0,7552160.0,440000.0,21881415.61220613,0.0,0.0
1933,8219070.0,7552160.0,440000.0,22780767.514472775,0.0,0.0
1934,8219070.0,7552160.0,440000.0,19588761.01435932,0.0,0.0
1935,8219070.0,7552160.0,440000.0,18413954.160421014,0.0,0.0
1936,8219070.0,7552160.0,440000.0,18170125.01147663,0.0,0.0
1937,8219070.0,7552160.0,440000.0,19582877.749427352,0.0,0.0
1938,8219070.0,7552160.0,440000.0,21752508.33835975,0.0,0.0
1939,8219070.0,7552160.0,440000.0,20408390.580488853,0.0,0.0
1940,8219070.0,7552160.0,440000.0,16917413.378198486,0.0,0.0
1941,8219070.0,7552160.0,440000.0,11385325.29123943,0.0,0.0
1942,8219070.0,7552160.0,440000.0,6850607.26948444,0.0,0.0
1943,8219070.0,7552160.0,440000.0,3474477.062074593,0.0,0.0
1944,8219070.0,7552160.0,440000.0,3310142.4053322067,0.0,0.0
1945,8219070.0,7552160.0,440000.0,3151996.741014707,0.0,0.0
1946,8219070.0,6698620.579829669,440000.0,1677283.0324166694,0.0,0.0
1947,8219070.0,5711970.541812127,440000.0,1677283.0324166694,0.0,0.0
1948,8219070.0,7552160.0,440000.0,5373410.530195545,0.0,0.0
1949,8219070.0,6071127.008895326,440000.0,1574138.9115149505,0.0,0.0
1950,8219070.0,7552160.0,440000.0,2389135.3972408907,0.0,0.0
1951,8219070.0,7552160.0,440000.0,7873301.579988488,0.0,0.0
1952,8219070.0,7552160.0,440000.0,9252395.4585155,0.0,0.0
1953,8219070.0,7552160.0,440000.0,10337809.634290228,0.0,0.0
1954,8219070.0,7552160.0,440000.0,11746962.664082872,0.0,0.0
1955,8219070.0,7552160.0,440000.0,10954223.445571506,0.0,0.0
1956,8219070.0,7552160.0,440000.0,11698568.706810443,0.0,0.0
1957,8219070.0,7552160.0,440000.0,12581162.042581417,0.0,0.0
1958,8219070.0,7552160.0,440000.0,12419298.428572062,0.0,0.0
1959,8219070.0,7552160.0,440000.0,14795629.022995213,0.0,0.0
1960,8219070.0,7552160.0,440000.0,17194292.365029953,0.0,0.0
1961,8219070.0,7552160.0,440000.0,19512596.48192068,0.0,0.0
1962,8219070.0,7552160.0,440000.0,22653195.94638319,0.0,0.0
1963,8219070.0,7552160.0,440000.0,23883640.84999999,1082394.7605978546,0.0
1964,8219070.0,7552160.0,440000.0,21707202.155947324,0.0,0.0
1965,8219070.0,7552160.0,440000.0,19038929.857241806,0.0,0.0
1966,8219070.0,7552160.0,440000.0,16037705.764084186,0.0,0.0
1967,8219070.0,7552160.0,440000.0,13982861.73978636,0.0,0.0
1968,8219070.0,7552160.0,440000.0,15356102.962050777,0.0,0.0
1969,8219070.0,7552160.0,440000.0,15548259.267705193,0.0,0.0
1970,8219070.0,7552160.0,440000.0,15160365.138607107,0.0,0.0
1971,8219070.0,7552160.0,440000.0,14568081.653311064,0.0,0.0
1972,8219070.0,7552160.0,440000.0,13881959.551000986,0.0,0.0
1973,8219070.0,7552160.0,440000.0,14083364.425362442,0.0,0.0
1974,8219070.0,7552160.0,440000.0,14880824.840293761,0.0,0.0
1975,8219070.0,7552160.0,440000.0,17037959.40076236,0.0,0.0
1976,8219070.0,7552160.0,440000.0,20205532.92397328,0.0,0.0
1977,8219070.0,7552160.0,440000.0,22420298.861013945,0.0,0.0
1978,8219070.0,7552160.0,440000.0,22865848.680345453,0.0,0.0
1979,8219070.0,7552160.0,440000.0,23317273.412004802,0.0,0.0
1980,8219070.0,7552160.0,440000.0,23325061.730485786,0.0,0.0
1981,8219070.0,7552160.0,440000.0,22507987.51449847,0.0,0.0
1982,8219070.0,7552160.0,440000.0,21722430.96672807,0.0,0.0
1983,8219070.0,7552160.0,440000.0,21109567.20815151,0.0,0.0
1984,8219070.0,7552160.0,440000.0,21692211.678245865,0.0,0.0
1985,8219070.0,7552160.0,440000.0,23108926.248488702,0.0,0.0
1986,8219070.0,7552160.0,440000.0,23883640.84999999,339047.84140509524,0.0
1987,8219070.0,7552160.0,440000.0,23883640.84999999,523480.00047920056,0.0
1988,8219070.0,7552160.0,440000.0,23628269.06603156,0.0,0.0
1989,8219070.0,7552160.0,440000.0,20852457.135067753,0.0,0.0
1990,8219070.0,7552160.0,440000.0,18078261.5357584,0.0,0.0
1991,8219070.0,7552160.0,440000.0,16594757.209647866,0.0,0.0
1992,8219070.0,7552160.0,440000.0,16057199.952261597,0.0,0.0
1993,8219070.0,7552160.0,440000.0,15627302.28962722,0.0,0.0
1994,8219070.0,7552160.0,440000.0,14804286.887607224,0.0,0.0
1995,8219070.0,7552160.0,440000.0,13984287.967271853,0.0,0.0
1996,8219070.0,7552160.0,440000.0,13619726.220787492,0.0,0.0
1997,8219070.0,7552160.0,440000.0,13961054.914474376,0.0,0.0
1998,8219070.0,7552160.0,440000.0,14491385.411461297,0.0,0.0
1999,8219070.0,7552160.0,440000.0,15745114.850174781,0.0,0.0
2000,8219070.0,7552160.0,440000.0,17715695.21295409,0.0,0.0
2001,8219070.0,7552160.0,440000.0,18840881.83633903,0.0,0.0
2002,8219070.0,7552160.0,440000.0,19787801.527400833,0.0,0.0
2003,8219070.0,7552160.0,440000.0,20493781.005249787,0.0,0.0
2004,8219070.0,7552160.0,440000.0,20158456.496558458,0.0,0.0
2005,8219070.0,7552160.0,440000.0,19317796.73815955,0.0,0.0
2006,8219070.0,7552160.0,440000.0,19081592.577670828,0.0,0.0
2007,8219070.0,7552160.0,440000.0,19216760.8215916,0.0,0.0
2008,8219070.0,7552160.0,440000.0,19997730.967953485,0.0,0.0
2009,8219070.0,7552160.0,440000.0,20670507.910703726,0.0,0.0
2010,8219070.0,7552160.0,440000.0,21019395.225961268,0.0,0.0
2011,8219070.0,7552160.0,440000.0,21740928.141923424,0.0,0.0
2012,8219070.0,7552160.0,440000.0,20717290.218787484,0.0,0.0
2013,8219070.0,7552160.0,440000.0,16961537.543527722,0.0,0.0
2014,8219070.0,7552160.0,440000.0,14785731.560536167,0.0,0.0
2015,8219070.0,7552160.0,440000.0,13738393.280812716,0.0,0.0
2016,8219070.0,7552160.0,440000.0,14328299.984016381,0.0,0.0
2017,8219070.0,7552160.0,440000.0,14855733.176102469,0.0,0.0
2018,8219070.0,7552160.0,440000.0,14359566.835397478,0.0,0.0
2019,8219070.0,7552160.0,440000.0,14000033.958270889,0.0,0.0
2020,8219070.0,7552160.0,440000.0,15278682.238674577,0.0,0.0
2021,8219070.0,7552160.0,440000.0,19070287.362591136,0.0,0.0
2022,8219070.0,7552160.0,440000.0,23831903.288355455,0.0,0.0
2023,8219070.0,7552160.0,440000.0,23883640.84999999,1218523.8398876155,0.0
2024,8219070.0,7552160.0,440000.0,23883640.84999999,1802078.9348138196,0.0
2025,8219070.0,7552160.0,440000.0,23883640.84999999,2047630.8388225227,0.0
2026,8219070.0,7552160.0,440000.0,23883640.84999999,2526311.970076962,0.0
2027,8219070.0,7552160.0,440000.0,23883640.84999999,4125271.4250514065,0.0
2028,8219070.0,7552160.0,440000.0,23883640.84999999,4415430.283350329,0.0
2029,8219070.0,7552160.0,440000.0,23883640.84999999,3654515.485878015,0.0
2030,8219070.0,7552160.0,440000.0,23883640.84999999,3965111.1255183388,0.0
2031,8219070.0,7552160.0,440000.0,23883640.84999999,3725578.6005872246,0.0
2032,8219070.0,7552160.0,440000.0,23883640.84999999,3978414.7592739183,0.0
2033,8219070.0,7552160.0,440000.0,23883640.84999999,3657614.7711500656,0.0
2034,8219070.0,7552160.0,440000.0,23883640.84999999,3637197.498851197,0.0
2035,8219070.0,7552160.0,440000.0,23883640.84999999,2308276.4381136335,0.0
2036,8219070.0,7552160.0,440000.0,21982554.284803268,0.0,0.0
2037,8219070.0,7552160.0,440000.0,16840685.61122348,0.0,0.0
2038,8219070.0,7552160.0,440000.0,12220151.809983006,0.0,0.0
2039,8219070.0,7552160.0,440000.0,10524210.590425596,0.0,0.0
2040,8219070.0,7552160.0,440000.0,9463686.256707534,0.0,0.0
2041,8219070.0,7552160.0,440000.0,8947358.58843239,0.0,0.0
2042,8219070.0,7552160.0,440000.0,7440841.391865387,0.0,0.0
2043,8219070.0,7552160.0,440000.0,7498967.559666474,0.0,0.0
2044,8219070.0,7552160.0,440000.0,7060491.253092971,0.0,0.0
2045,8219070.0,7552160.0,440000.0,9205917.437480783,0.0,0.0
2046,8219070.0,7552160.0,440000.0,15114817.621102642,0.0,0.0
2047,8219070.0,7552160.0,440000.0,16985539.641397037,0.0,0.0
2048,8219070.0,7552160.0,440000.0,16590411.91852936,0.0,0.0
2049,8219070.0,7552160.0,440000.0,16353930.314455146,0.0,0.0
2050,8219070.0,7552160.0,440000.0,16610992.130038371,0.0,0.0
2051,8219070.0,7552160.0,440000.0,17239801.607999466,0.0,0.0
2052,8219070.0,7552160.0,440000.0,16704295.663549628,0.0,0.0
2053,8219070.0,7552160.0,440000.0,16407874.460347084,0.0,0.0
2054,8219070.0,7552160.0,440000.0,16914677.144877512,0.0,0.0
2055,8219070.0,7552160.0,440000.0,18458499.009948373,0.0,0.0
2056,8219070.0,7552160.0,440000.0,19278002.399266973,0.0,0.0
2057,8219070.0,7552160.0,440000.0,20071865.596080706,0.0,0.0
2058,8219070.0,7552160.0,440000.0,20497811.055309907,0.0,0.0
2059,8219070.0,7552160.0,440000.0,19354827.076363366,0.0,0.0
2060,8219070.0,7552160.0,440000.0,16331383.459196534,0.0,0.0
2061,8219070.0,7552160.0,440000.0,12643089.765209833,0.0,0.0
2062,8219070.0,7552160.0,440000.0,9797616.66060811,0.0,0.0
2063,8219070.0,7552160.0,440000.0,8744090.499556905,0.0,0.0
2064,8219070.0,7552160.0,440000.0,10474722.368486613,0.0,0.0
2065,8219070.0,7552160.0,440000.0,11285308.627970804,0.0,0.0
2066,8219070.0,7552160.0,440000.0,11029897.59199673,0.0,0.0
2067,8219070.0,7552160.0,440000.0,11808631.322675902,0.0,0.0
2068,8219070.0,7552160.0,440000.0,13187887.422990423,0.0,0.0
2069,8219070.0,7552160.0,440000.0,18735275.636288814,0.0,0.0
2070,8219070.0,7552160.0,440000.0,23883640.84999999,27015.68137080336,0.0
2071,8219070.0,7552160.0,440000.0,23883640.84999999,2198970.2111844337,0.0
2072,8219070.0,7552160.0,440000.0,23883640.84999999,3060308.44951942,0.0
2073,8219070.0,7552160.0,440000.0,23883640.84999999,3966476.4934543986,0.0
2074,8219070.0,7552160.0,440000.0,23883640.84999999,3809913.244881815,0.0
2075,8219070.0,7552160.0,440000.0,23883640.84999999,4005418.9908423345,0.0
2076,8219070.0,7552160.0,440000.0,23883640.84999999,2854781.787782015,0.0
2077,8219070.0,7552160.0,440000.0,23883640.84999999,2493587.3903199495,0.0
2078,8219070.0,7552160.0,440000.0,23883640.84999999,1331240.4934919896,0.0
2079,8219070.0,7552160.0,440000.0,23883640.84999999,2227317.591998621,0.0
2080,8219070.0,7552160.0,440000.0,23883640.84999999,2189213.535175673,0.0
2081,8219070.0,7552160.0,440000.0,23883640.84999999,1932215.9754482214,0.0
2082,8219070.0,7552160.0,440000.0,23883640.84999999,1753789.8882281808,0.0
2083,8219070.0,7552160.0,440000.0,23883640.84999999,1897148.0732563855,0.0
2084,8219070.0,7552160.0,440000.0,23273295.63268584,0.0,0.0
2085,8219070.0,7552160.0,440000.0,18747385.53312015,0.0,0.0
2086,8219070.0,7552160.0,440000.0,16332370.89567892,0.0,0.0
2087,8219070.0,7552160.0,440000.0,14478374.526578676,0.0,0.0
2088,8219070.0,7552160.0,440000.0,14721855.569589688,0.0,0.0
2089,8219070.0,7552160.0,440000.0,15588241.744267413,0.0,0.0
2090,8219070.0,7552160.0,440000.0,15644673.550348232,0.0,0.0
2091,8219070.0,7552160.0,440000.0,15785068.357302824,0.0,0.0
2092,8219070.0,7552160.0,440000.0,16956799.162243195,0.0,0.0
2093,8219070.0,7552160.0,440000.0,20350578.601083495,0.0,0.0
2094,8219070.0,7552160.0,440000.0,23883640.84999999,988754.0803029265,0.0
2095,8219070.0,7552160.0,440000.0,23883640.84999999,1968371.0046653491,0.0
2096,8219070.0,7552160.0,440000.0,23883640.84999999,1989704.0034415997,0.0
2097,8219070.0,7552160.0,440000.0,23883640.84999999,2347284.1364879534,0.0
2098,8219070.0,7552160.0,440000.0,23883640.84999999,2469170.6156017156,0.0
2099,8219070.0,7552160.0,440000.0,23883640.84999999,2499646.53191627,0.0
2100,8219070.0,7552160.0,440000.0,23883640.84999999,2165331.0149883577,0.0
2101,8219070.0,7552160.0,440000.0,23883640.84999999,1484856.69316624,0.0
2102,8219070.0,7552160.0,440000.0,23883640.84999999,3265376.3932229746,0.0
2103,8219070.0,7552160.0,440000.0,23883640.84999999,505006.21124858933,0.0
2104,8219070.0,7552160.0,440000.0,23011993.853106182,0.0,0.0
2105,8219070.0,7552160.0,440000.0,20839862.23780293,0.0,0.0
2106,8219070.0,7552160.0,440000.0,19177503.601263188,0.0,0.0
2107,8219070.0,7552160.0,440000.0,17630323.14482019,0.0,0.0
2108,8219070.0,7552160.0,440000.0,14824867.159185968,0.0,0.0
2109,8219070.0,7552160.0,440000.0,10721565.55313588,0.0,0.0
2110,8219070.0,7552160.0,440000.0,8228983.868470724,0.0,0.0
2111,8219070.0,7552160.0,440000.0,6795173.203384686,0.0,0.0
2112,8219070.0,7552160.0,440000.0,6514937.353043253,0.0,0.0
2113,8219070.0,7552160.0,440000.0,7936937.009046044,0.0,0.0
2114,8219070.0,7552160.0,440000.0,7465147.735492631,0.0,0.0
2115,8219070.0,7552160.0,440000.0,6434829.451920119,0.0,0.0
2116,8219070.0,7552160.0,440000.0,11045864.628348555,0.0,0.0
2117,8219070.0,7552160.0,440000.0,10013332.446934018,0.0,0.0
2118,8219070.0,7552160.0,440000.0,14418587.811943408,0.0,0.0
2119,8219070.0,7552160.0,440000.0,17587240.280416466,0.0,0.0
2120,8219070.0,7552160.0,440000.0,17403526.65283705,0.0,0.0
2121,8219070.0,7552160.0,440000.0,18715164.28259398,0.0,0.0
2122,8219070.0,7552160.0,440000.0,18821238.134022377,0.0,0.0
2123,8219070.0,7552160.0,440000.0,18905626.438077584,0.0,0.0
2124,8219070.0,7552160.0,440000.0,18527147.282086484,0.0,0.0
2125,8219070.0,7552160.0,440000.0,17715815.20882511,0.0,0.0
2126,8219070.0,7552160.0,440000.0,17337230.88387113,0.0,0.0
2127,8219070.0,7552160.0,440000.0,16923129.313813064,0.0,0.0
2128,8219070.0,7552160.0,440000.0,16962151.93096549,0.0,0.0
2129,8219070.0,7552160.0,440000.0,16105797.1060801,0.0,0.0
2130,8219070.0,7552160.0,440000.0,15616360.246796375,0.0,0.0
2131,8219070.0,7552160.0,440000.0,17594849.831592083,0.0,0.0
2132,8219070.0,7552160.0,440000.0,11792412.747996897,0.0,0.0
2133,8219070.0,7552160.0,440000.0,9506180.14515874,0.0,0.0
2134,8219070.0,7552160.0,440000.0,5955266.685897654,0.0,0.0
2135,8219070.0,7552160.0,440000.0,5288286.839012784,0.0,0.0
2136,8219070.0,7552160.0,440000.0,5590593.657054492,0.0,0.0
2137,8219070.0,7552160.0,440000.0,6356369.625284415,0.0,0.0
2138,8219070.0,7552160.0,440000.0,5682102.120864993,0.0,0.0
2139,8219070.0,7552160.0,440000.0,5780013.964066374,0.0,0.0
2140,8219070.0,7552160.0,440000.0,4298192.071854799,0.0,0.0
2141,8219070.0,7552160.0,440000.0,4720691.169942635,0.0,0.0
2142,8219070.0,7552160.0,440000.0,7143818.656368698,0.0,0.0
2143,8219070.0,7552160.0,440000.0,10519475.96884533,0.0,0.0
2144,8219070.0,7552160.0,440000.0,13231153.187887784,0.0,0.0
2145,8219070.0,7552160.0,440000.0,14355978.660238765,0.0,0.0
2146,8219070.0,7552160.0,440000.0,15097232.576674871,0.0,0.0
2147,8219070.0,7552160.0,440000.0,15193605.226487745,0.0,0.0
2148,8219070.0,7552160.0,440000.0,14331911.88435367,0.0,0.0
2149,8219070.0,7552160.0,440000.0,14522177.44155672,0.0,0.0
2150,8219070.0,7552160.0,440000.0,14471775.588296523,0.0,0.0
2151,8219070.0,7552160.0,440000.0,15433410.471301913,0.0,0.0
2152,8219070.0,7552160.0,440000.0,16435355.365539415,0.0,0.0
2153,8219070.0,7552160.0,440000.0,16750454.15615036,0.0,0.0
2154,8219070.0,7552160.0,440000.0,16513248.692735618,0.0,0.0
2155,8219070.0,7552160.0,440000.0,18141434.89153582,0.0,0.0
2156,8219070.0,7552160.0,440000.0,15764519.712759718,0.0,0.0
2157,8219070.0,7552160.0,440000.0,13581370.718318377,0.0,0.0
2158,8219070.0,7552160.0,440000.0,11055929.879939027,0.0,0.0
2159,8219070.0,7552160.0,440000.0,10026994.199289326,0.0,0.0
2160,8219070.0,7552160.0,440000.0,13013526.140758,0.0,0.0
2161,8219070.0,7552160.0,440000.0,12210513.433398278,0.0,0.0
2162,8219070.0,7552160.0,440000.0,11754935.475059329,0.0,0.0
2163,8219070.0,7552160.0,440000.0,12783478.569316309,0.0,0.0
2164,8219070.0,7552160.0,440000.0,12782292.80365161,0.0,0.0
2165,8219070.0,7552160.0,440000.0,11985634.756475106,0.0,0.0
2166,8219070.0,7552160.0,440000.0,12660859.412013453,0.0,0.0
2167,8219070.0,7552160.0,440000.0,14716628.447520394,0.0,0.0
2168,8219070.0,7552160.0,440000.0,17079271.91874426,0.0,0.0
2169,8219070.0,7552160.0,440000.0,19414553.948642112,0.0,0.0
2170,8219070.0,7552160.0,440000.0,20635566.20346419,0.0,0.0
2171,8219070.0,7552160.0,440000.0,21402102.558679722,0.0,0.0
2172,8219070.0,7552160.0,440000.0,20945155.98869255,0.0,0.0
2173,8219070.0,7552160.0,440000.0,20606107.47979381,0.0,0.0
2174,8219070.0,7552160.0,440000.0,20896329.532429744,0.0,0.0
2175,8219070.0,7552160.0,440000.0,20854385.790667005,0.0,0.0
2176,8219070.0,7552160.0,440000.0,20850294.89013361,0.0,0.0
2177,8219070.0,7552160.0,440000.0,20079944.066815928,0.0,0.0
2178,8219070.0,7552160.0,440000.0,20190245.416517396,0.0,0.0
2179,8219070.0,7552160.0,440000.0,21203693.645594753,0.0,0.0
2180,8219070.0,7552160.0,440000.0,18788775.081304837,0.0,0.0
2181,8219070.0,7552160.0,440000.0,17016810.05160867,0.0,0.0
2182,8219070.0,7552160.0,440000.0,12857167.667686768,0.0,0.0
2183,8219070.0,7552160.0,440000.0,10886337.414582262,0.0,0.0
2184,8219070.0,7552160.0,440000.0,8860540.616362518,0.0,0.0
2185,8219070.0,7552160.0,440000.0,7162310.762800839,0.0,0.0
2186,8219070.0,7552160.0,440000.0,6598305.504057767,0.0,0.0
2187,8219070.0,7552160.0,440000.0,5667311.553594677,0.0,0.0
2188,8219070.0,7552160.0,440000.0,7820991.9014941305,0.0,0.0
2189,8219070.0,7552160.0,440000.0,11072958.935307793,0.0,0.0
2190,8219070.0,7552160.0,440000.0,5185754.60177842,0.0,0.0
2191,8219070.0,7552160.0,440000.0,9042193.137697287,0.0,0.0
2192,8219070.0,7552160.0,440000.0,6768218.550807954,0.0,0.0
2193,8219070.0,7552160.0,440000.0,7660280.571720657,0.0,0.0
2194,8219070.0,7552160.0,440000.0,11837414.69843804,0.0,0.0
2195,8219070.0,7552160.0,440000.0,8783132.02738218,0.0,0.0
2196,8219070.0,7552160.0,440000.0,8278587.474649989,0.0,0.0
2197,8219070.0,7552160.0,440000.0,8034241.099271557,0.0,0.0
2198,8219070.0,7552160.0,440000.0,8385766.608211138,0.0,0.0
2199,8219070.0,7552160.0,440000.0,8958267.788100239,0.0,0.0
2200,8219070.0,7552160.0,440000.0,9668059.87677647,0.0,0.0
2201,8219070.0,7552160.0,440000.0,9558590.476073164,0.0,0.0
2202,8219070.0,7552160.0,440000.0,9524303.743048972,0.0,0.0
2203,8219070.0,7552160.0,440000.0,16250301.96934703,0.0,0.0
2204,8219070.0,7552160.0,440000.0,7792724.629815966,0.0,0.0
2205,8219070.0,7552160.0,440000.0,5609930.792169957,0.0,0.0
2206,8219070.0,7552160.0,440000.0,3948706.873035767,0.0,0.0
2207,8219070.0,7552160.0,440000.0,3107896.814549167,0.0,0.0
2208,8219070.0,7552160.0,440000.0,2831284.4162170365,0.0,0.0
2209,8219070.0,7552160.0,440000.0,3237839.531519876,0.0,0.0
2210,8219070.0,7552160.0,440000.0,7091774.5360822035,0.0,0.0
2211,8219070.0,7552160.0,440000.0,1369466.1771374268,0.0,0.0
2212,8219070.0,7552160.0,440000.0,12500232.458157664,0.0,0.0
2213,8219070.0,7552160.0,440000.0,10955345.48096611,0.0,0.0
2214,8219070.0,7552160.0,440000.0,10788748.131454444,0.0,0.0
2215,8219070.0,7552160.0,440000.0,13657990.17961124,0.0,0.0
2216,8219070.0,7552160.0,440000.0,14684775.19433963,0.0,0.0
2217,8219070.0,7552160.0,440000.0,14739298.785658583,0.0,0.0
2218,8219070.0,7552160.0,440000.0,18258655.232201267,0.0,0.0
2219,8219070.0,7552160.0,440000.0,14988431.934406705,0.0,0.0
2220,8219070.0,7552160.0,440000.0,14517936.696769256,0.0,0.0
2221,8219070.0,7552160.0,440000.0,13211140.370689698,0.0,0.0
2222,8219070.0,7552160.0,440000.0,13641119.522784507,0.0,0.0
2223,8219070.0,7552160.0,440000.0,14363523.984365204,0.0,0.0
2224,8219070.0,7552160.0,440000.0,15352207.850900155,0.0,0.0
2225,8219070.0,7552160.0,440000.0,15129442.978822593,0.0,0.0
2226,8219070.0,7552160.0,440000.0,15358274.603492888,0.0,0.0
2227,8219070.0,7552160.0,440000.0,14649131.506455263,0.0,0.0
2228,8219070.0,7552160.0,440000.0,12731684.073525442,0.0,0.0
2229,8219070.0,7552160.0,440000.0,10093131.032914774,0.0,0.0
2230,8219070.0,7552160.0,440000.0,6902307.440785969,0.0,0.0
2231,8219070.0,7552160.0,440000.0,6662563.074779004,0.0,0.0
2232,8219070.0,7552160.0,440000.0,6979287.433042036,0.0,0.0
2233,8219070.0,7552160.0,440000.0,7103671.457585565,0.0,0.0
2234,8219070.0,7552160.0,440000.0,6854361.691282213,0.0,0.0
2235,8219070.0,7552160.0,440000.0,6737949.789876836,0.0,0.0
2236,8219070.0,7552160.0,440000.0,13636660.4969571,0.0,0.0
2237,8219070.0,7552160.0,440000.0,9357273.94936169,0.0,0.0
2238,8219070.0,7552160.0,440000.0,13336188.324442415,0.0,0.0
2239,8219070.0,7552160.0,440000.0,16196160.34131388,0.0,0.0
2240,8219070.0,7552160.0,440000.0,16306903.995525831,0.0,0.0
2241,8219070.0,7552160.0,440000.0,16741124.369709123,0.0,0.0
2242,8219070.0,7552160.0,440000.0,17010100.77014323,0.0,0.0
2243,8219070.0,7552160.0,440000.0,17194081.64780505,0.0,0.0
2244,8219070.0,7552160.0,440000.0,16211630.49287386,0.0,0.0
2245,8219070.0,7552160.0,440000.0,15446900.311064385,0.0,0.0
