,CCGT,OCGT,Coal,Nuclear,Biomass,BECCS,Hydrogen,Net Demand,Curtail,Gen generation
3408,12883318.257227875,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3409,12827324.409900494,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3410,12910749.157141175,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3411,13292959.95599332,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3412,14358554.699948244,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3413,18475936.65573098,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3414,23019700.0,1308459.8992200792,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3415,23019700.0,1696480.0,178769.5381630002,8219070.0,105600.0,0,0,0.0,0.0,0.0
3416,23019700.0,1696480.0,149348.58511545806,8219070.0,105600.0,0,0,0.0,0.0,0.0
3417,23019700.0,1696480.0,230199.69237131366,8219070.0,105600.0,0,0,0.0,0.0,0.0
3418,23019700.0,1696480.0,312595.51974717673,8219070.0,105600.0,0,0,0.0,0.0,0.0
3419,23019700.0,1696480.0,384734.72591830214,8219070.0,105600.0,0,0,0.0,0.0,0.0
3420,23019700.0,1696480.0,358225.1020754807,8219070.0,105600.0,0,0,0.0,0.0,0.0
3421,23019700.0,1696480.0,327898.25697121874,8219070.0,105600.0,0,0,0.0,0.0,0.0
3422,23019700.0,1696480.0,298866.0277235997,8219070.0,105600.0,0,0,0.0,0.0,0.0
3423,23019700.0,1696480.0,321795.1464138238,8219070.0,105600.0,0,0,0.0,0.0,0.0
3424,23019700.0,1696480.0,308839.8124805711,8219070.0,105600.0,0,0,0.0,0.0,0.0
3425,23019700.0,1696480.0,185158.4109673642,8219070.0,105600.0,0,0,0.0,0.0,0.0
3426,23019700.0,1696480.0,44061.992302957195,8219070.0,105600.0,0,0,0.0,0.0,0.0
3427,23019700.0,928795.2851177491,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3428,23019700.0,201920.27178282663,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3429,20052948.868118882,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3430,15513611.525062889,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3431,15269612.36823422,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3432,13297140.547402706,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3433,12998800.370467857,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3434,12439177.314707447,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3435,12964826.318723429,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3436,13951389.316992715,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3437,18156662.170708343,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3438,23019700.0,1531435.384585362,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3439,23019700.0,1696480.0,173055.76688273592,8219070.0,105600.0,0,0,0.0,0.0,0.0
3440,23019700.0,1696480.0,238356.62590939063,8219070.0,105600.0,0,0,0.0,0.0,0.0
3441,23019700.0,1696480.0,368165.28980449954,8219070.0,105600.0,0,0,0.0,0.0,0.0
3442,23019700.0,1696480.0,327131.2972995252,8219070.0,105600.0,0,0,0.0,0.0,0.0
3443,23019700.0,1696480.0,395982.7966137495,8219070.0,105600.0,0,0,0.0,0.0,0.0
3444,23019700.0,1696480.0,397868.91136682255,8219070.0,105600.0,0,0,0.0,0.0,0.0
3445,23019700.0,1696480.0,413570.2278323181,8219070.0,105600.0,0,0,0.0,0.0,0.0
3446,23019700.0,1696480.0,401681.0926274154,8219070.0,105600.0,0,0,0.0,0.0,0.0
3447,23019700.0,1696480.0,434443.41350284783,8219070.0,105600.0,0,0,0.0,0.0,0.0
3448,23019700.0,1696480.0,433899.76849306526,8219070.0,105600.0,0,0,0.0,0.0,0.0
3449,23019700.0,1696480.0,352787.6936069362,8219070.0,105600.0,0,0,0.0,0.0,0.0
3450,23019700.0,1696480.0,276310.66113782104,8219070.0,105600.0,0,0,0.0,0.0,0.0
3451,23019700.0,1696480.0,201167.24425936112,8219070.0,105600.0,0,0,0.0,0.0,0.0
3452,23019700.0,1696480.0,117329.14564373918,8219070.0,105600.0,0,0,0.0,0.0,0.0
3453,22453965.227019303,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3454,19425126.208936173,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3455,16958658.288486414,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3456,16146058.988229927,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3457,15981703.235611971,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3458,15422789.224007808,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3459,15313168.652067836,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3460,15757128.371328123,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3461,18877556.854728837,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3462,23019700.0,1557045.548959449,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3463,23019700.0,1696480.0,182423.04672144007,8219070.0,105600.0,0,0,0.0,0.0,0.0
3464,23019700.0,1696480.0,241253.03669868942,8219070.0,105600.0,0,0,0.0,0.0,0.0
3465,23019700.0,1696480.0,253704.70121226014,8219070.0,105600.0,0,0,0.0,0.0,0.0
3466,23019700.0,1696480.0,215553.02178687308,8219070.0,105600.0,0,0,0.0,0.0,0.0
3467,23019700.0,1696480.0,155033.48428272246,8219070.0,105600.0,0,0,0.0,0.0,0.0
3468,23019700.0,1696480.0,1585.4790201405144,8219070.0,105600.0,0,0,0.0,0.0,0.0
3469,22753064.271630347,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3470,23019700.0,1696480.0,46856.64156830407,8219070.0,105600.0,0,0,0.0,0.0,0.0
3471,22396743.311979502,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3472,22397492.10193316,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3473,22033062.16171594,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3474,21087934.92259273,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3475,20766030.5821189,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3476,19895166.182463698,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3477,17013287.96241191,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3478,14637788.768956214,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3479,12270025.823861033,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3480,11767789.199765619,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3481,12116179.309682216,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3482,12037229.821182411,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3483,11403183.72569713,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3484,10431936.073787138,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3485,11483780.354515452,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3486,13882278.966633525,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3487,17655110.07147869,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3488,18563554.748205528,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3489,18319423.972670794,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3490,19127529.907337293,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3491,18567694.531733513,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3492,17383044.31895172,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3493,16083365.531047184,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3494,15284985.124648891,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3495,15014102.86604333,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3496,14710852.261411738,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3497,13089396.691876553,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3498,12138461.289731938,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3499,15013946.703751415,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3500,10768162.365098245,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3501,9562229.403182682,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3502,6103552.771693792,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3503,3318927.6332933083,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3504,4651058.534871727,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3505,4763168.946631715,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3506,5274744.1442116145,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3507,4197115.0265320875,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3508,3461784.332854772,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3509,3106009.450470146,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3510,3090197.700607285,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3511,5527396.874513362,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3512,8866587.46176384,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3513,11052091.482658304,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3514,11985855.80960127,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3515,13926372.059701592,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3516,13727001.030143779,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3517,13307835.453019023,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3518,13335078.489418313,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3519,14035116.890842155,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3520,15886142.51667295,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3521,16843378.49483049,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3522,17011658.01160201,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3523,17282915.340163153,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3524,17079508.17413693,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3525,16764134.468581416,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3526,13877030.110137291,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3527,12515656.995418683,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3528,14906389.570500918,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3529,13764863.957015634,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3530,13905321.321381807,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3531,14077661.456282549,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3532,13857944.903550971,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3533,15527280.388760138,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3534,18363996.82947861,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3535,21754776.14916206,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3536,23019700.0,1170753.1361527517,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3537,23019700.0,1696480.0,48282.68588921314,8219070.0,105600.0,0,0,0.0,0.0,0.0
3538,23019700.0,1696480.0,141511.32794450293,8219070.0,105600.0,0,0,0.0,0.0,0.0
3539,23019700.0,1696480.0,203733.59391018696,8219070.0,105600.0,0,0,0.0,0.0,0.0
3540,23019700.0,1696480.0,239488.86422061126,8219070.0,105600.0,0,0,0.0,0.0,0.0
3541,23019700.0,1696480.0,222793.2247408571,8219070.0,105600.0,0,0,0.0,0.0,0.0
3542,23019700.0,1696480.0,225883.2552224247,8219070.0,105600.0,0,0,0.0,0.0,0.0
3543,23019700.0,1696480.0,213812.12171360562,8219070.0,105600.0,0,0,0.0,0.0,0.0
3544,23019700.0,1696480.0,205721.0861277101,8219070.0,105600.0,0,0,0.0,0.0,0.0
3545,23019700.0,1696480.0,143301.06801940646,8219070.0,105600.0,0,0,0.0,0.0,0.0
3546,23019700.0,1696480.0,10736.541608911364,8219070.0,105600.0,0,0,0.0,0.0,0.0
3547,23019700.0,230459.78375139087,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3548,22304697.564146984,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3549,19781181.36593707,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3550,15190433.917522226,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3551,13954222.598796278,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3552,13354815.984035991,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3553,12848941.560663715,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3554,12213307.91919906,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3555,11892586.84202534,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3556,12623194.152759798,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3557,17156420.721596558,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3558,21291484.12012763,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3559,23019700.0,1405869.9881792627,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3560,23019700.0,1696480.0,528.0402343956732,8219070.0,105600.0,0,0,0.0,0.0,0.0
3561,23019700.0,1411255.3311850876,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3562,23019700.0,874394.6514380947,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3563,23019700.0,1696480.0,56794.04391608219,8219070.0,105600.0,0,0,0.0,0.0,0.0
3564,23019700.0,1696480.0,32695.943959416567,8219070.0,105600.0,0,0,0.0,0.0,0.0
3565,23019700.0,1300222.1099547148,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3566,23019700.0,1140168.8280177452,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3567,23019700.0,290960.4521217607,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3568,22992138.192832313,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3569,22094735.30296101,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3570,20952033.54695968,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3571,19392347.37152652,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3572,17751265.901097268,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3573,14970344.5562701,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3574,12247426.831238464,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3575,11247516.83941472,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3576,11565116.55105199,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3577,11330588.421463475,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3578,12114136.628278356,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3579,12355373.496124092,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3580,12602091.18775849,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3581,16420742.323677674,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3582,23019700.0,890151.2515295595,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3583,23019700.0,1696480.0,232795.0776802739,8219070.0,105600.0,0,0,0.0,0.0,0.0
3584,23019700.0,1696480.0,284141.4977372972,8219070.0,105600.0,0,0,0.0,0.0,0.0
3585,23019700.0,1696480.0,348225.73442829575,8219070.0,105600.0,0,0,0.0,0.0,0.0
3586,23019700.0,1696480.0,355353.0157586781,8219070.0,105600.0,0,0,0.0,0.0,0.0
3587,23019700.0,1696480.0,381680.29065420997,8219070.0,105600.0,0,0,0.0,0.0,0.0
3588,23019700.0,1696480.0,371301.0465160798,8219070.0,105600.0,0,0,0.0,0.0,0.0
3589,23019700.0,1696480.0,393928.2249034713,8219070.0,105600.0,0,0,0.0,0.0,0.0
3590,23019700.0,1696480.0,390354.74484533566,8219070.0,105600.0,0,0,0.0,0.0,0.0
3591,23019700.0,1696480.0,413641.2977504007,8219070.0,105600.0,0,0,0.0,0.0,0.0
3592,23019700.0,1696480.0,443037.4982628507,8219070.0,105600.0,0,0,0.0,0.0,0.0
3593,23019700.0,1696480.0,415520.4653221057,8219070.0,105600.0,0,0,0.0,0.0,0.0
3594,23019700.0,1696480.0,360014.2349239881,8219070.0,105600.0,0,0,0.0,0.0,0.0
3595,23019700.0,1696480.0,301957.9956088168,8219070.0,105600.0,0,0,0.0,0.0,0.0
3596,23019700.0,1696480.0,234870.68814204528,8219070.0,105600.0,0,0,0.0,0.0,0.0
3597,23019700.0,1696480.0,31007.74528585798,8219070.0,105600.0,0,0,0.0,0.0,0.0
3598,21457175.055141836,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3599,19104349.344066393,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3600,18128213.846978676,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3601,18309092.02351337,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3602,17916813.88485121,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3603,18111847.68602856,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3604,18880964.153193347,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3605,21611950.100474216,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3606,23019700.0,1696480.0,196271.10020862008,8219070.0,105600.0,0,0,0.0,0.0,0.0
3607,23019700.0,1696480.0,468234.73831207724,8219070.0,105600.0,0,0,0.0,0.0,0.0
3608,23019700.0,1696480.0,527923.7061832853,8219070.0,105600.0,0,0,0.0,0.0,0.0
3609,23019700.0,1696480.0,587768.5990563377,8219070.0,105600.0,0,0,0.0,0.0,0.0
3610,23019700.0,1696480.0,644410.2427268666,8219070.0,105600.0,0,0,0.0,0.0,0.0
3611,23019700.0,1696480.0,675358.7410312516,8219070.0,105600.0,0,0,0.0,0.0,0.0
3612,23019700.0,1696480.0,682971.6442311321,8219070.0,105600.0,0,0,0.0,0.0,0.0
3613,23019700.0,1696480.0,676985.8045462974,8219070.0,105600.0,0,0,0.0,0.0,0.0
3614,23019700.0,1696480.0,700157.5149159533,8219070.0,105600.0,0,0,0.0,0.0,0.0
3615,23019700.0,1696480.0,691369.6036424197,8219070.0,105600.0,0,0,0.0,0.0,0.0
3616,23019700.0,1696480.0,690032.5840443518,8219070.0,105600.0,0,0,0.0,0.0,0.0
3617,23019700.0,1696480.0,619463.279943233,8219070.0,105600.0,0,0,0.0,0.0,0.0
3618,23019700.0,1696480.0,562529.946854245,8219070.0,105600.0,0,0,0.0,0.0,0.0
3619,23019700.0,1696480.0,474619.09313992725,8219070.0,105600.0,0,0,0.0,0.0,0.0
3620,23019700.0,1696480.0,358636.54992344766,8219070.0,105600.0,0,0,0.0,0.0,0.0
3621,23019700.0,1696480.0,172522.09260354072,8219070.0,105600.0,0,0,0.0,0.0,0.0
3622,23019700.0,1012137.4930058271,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3623,21623266.293574493,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3624,20739859.032880466,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3625,19929395.266131945,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3626,19485115.706207298,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3627,19317584.675853144,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3628,19516787.080412988,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3629,22347680.496657476,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3630,23019700.0,1696480.0,252947.05471484552,8219070.0,105600.0,0,0,0.0,0.0,0.0
3631,23019700.0,1696480.0,483086.450671486,8219070.0,105600.0,0,0,0.0,0.0,0.0
3632,23019700.0,1696480.0,592180.599053849,8219070.0,105600.0,0,0,0.0,0.0,0.0
3633,23019700.0,1696480.0,613980.2797762031,8219070.0,105600.0,0,0,0.0,0.0,0.0
3634,23019700.0,1696480.0,682426.9964769591,8219070.0,105600.0,0,0,0.0,0.0,0.0
3635,23019700.0,1696480.0,730261.76046354,8219070.0,105600.0,0,0,0.0,0.0,0.0
3636,23019700.0,1696480.0,707967.4754750015,8219070.0,105600.0,0,0,0.0,0.0,0.0
3637,23019700.0,1696480.0,689348.3225575876,8219070.0,105600.0,0,0,0.0,0.0,0.0
3638,23019700.0,1696480.0,658866.4770339082,8219070.0,105600.0,0,0,0.0,0.0,0.0
3639,23019700.0,1696480.0,639047.2944280762,8219070.0,105600.0,0,0,0.0,0.0,0.0
3640,23019700.0,1696480.0,629859.3179016898,8219070.0,105600.0,0,0,0.0,0.0,0.0
3641,23019700.0,1696480.0,534092.3974718793,8219070.0,105600.0,0,0,0.0,0.0,0.0
3642,23019700.0,1696480.0,390172.8732060123,8219070.0,105600.0,0,0,0.0,0.0,0.0
3643,23019700.0,1696480.0,265573.64672702324,8219070.0,105600.0,0,0,0.0,0.0,0.0
3644,23019700.0,1696480.0,177506.05362512966,8219070.0,105600.0,0,0,0.0,0.0,0.0
3645,23019700.0,1696480.0,53168.668006304826,8219070.0,105600.0,0,0,0.0,0.0,0.0
3646,22799797.04714265,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3647,20128526.60022587,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3648,18748055.51986498,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3649,17774770.688642032,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3650,17234890.49599439,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3651,17076156.1042206,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3652,16920352.963296223,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3653,18301684.091508802,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3654,20566411.36607328,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3655,23019700.0,914215.1700477861,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3656,23019700.0,1696480.0,101477.78297228413,8219070.0,105600.0,0,0,0.0,0.0,0.0
3657,23019700.0,1696480.0,194740.87500818865,8219070.0,105600.0,0,0,0.0,0.0,0.0
3658,23019700.0,1696480.0,254123.2257788873,8219070.0,105600.0,0,0,0.0,0.0,0.0
3659,23019700.0,1696480.0,272510.79431707796,8219070.0,105600.0,0,0,0.0,0.0,0.0
3660,23019700.0,1696480.0,225002.77553130317,8219070.0,105600.0,0,0,0.0,0.0,0.0
3661,23019700.0,1696480.0,164046.3906614144,8219070.0,105600.0,0,0,0.0,0.0,0.0
3662,23019700.0,1696480.0,135310.4263467839,8219070.0,105600.0,0,0,0.0,0.0,0.0
3663,23019700.0,1696480.0,190508.3267760636,8219070.0,105600.0,0,0,0.0,0.0,0.0
3664,23019700.0,1696480.0,277355.1812373285,8219070.0,105600.0,0,0,0.0,0.0,0.0
3665,23019700.0,1696480.0,257550.4958548609,8219070.0,105600.0,0,0,0.0,0.0,0.0
3666,23019700.0,1696480.0,187245.18290452717,8219070.0,105600.0,0,0,0.0,0.0,0.0
3667,23019700.0,1696480.0,87844.33905179321,8219070.0,105600.0,0,0,0.0,0.0,0.0
3668,23019700.0,1696480.0,45579.803318202976,8219070.0,105600.0,0,0,0.0,0.0,0.0
3669,23019700.0,1154868.4934187755,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3670,21145318.460096896,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3671,19182815.87211649,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3672,18267552.79600422,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3673,17588473.66918446,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3674,17240801.11528338,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3675,16452941.127429198,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3676,15934984.797401514,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3677,16906314.791193716,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3678,18304004.136980493,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3679,20669279.029190514,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3680,23019700.0,725618.5496736132,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3681,23019700.0,1696480.0,97680.50272688578,8219070.0,105600.0,0,0,0.0,0.0,0.0
3682,23019700.0,1696480.0,220808.56650722452,8219070.0,105600.0,0,0,0.0,0.0,0.0
3683,23019700.0,1696480.0,285985.9071724442,8219070.0,105600.0,0,0,0.0,0.0,0.0
3684,23019700.0,1696480.0,259206.72942895436,8219070.0,105600.0,0,0,0.0,0.0,0.0
3685,23019700.0,1696480.0,187025.07397933994,8219070.0,105600.0,0,0,0.0,0.0,0.0
3686,23019700.0,1696480.0,183440.2471142658,8219070.0,105600.0,0,0,0.0,0.0,0.0
3687,23019700.0,1696480.0,240848.624582131,8219070.0,105600.0,0,0,0.0,0.0,0.0
3688,23019700.0,1696480.0,320925.10608501104,8219070.0,105600.0,0,0,0.0,0.0,0.0
3689,23019700.0,1696480.0,293389.83580925677,8219070.0,105600.0,0,0,0.0,0.0,0.0
3690,23019700.0,1696480.0,225279.1853054457,8219070.0,105600.0,0,0,0.0,0.0,0.0
3691,23019700.0,1696480.0,125765.11985036537,8219070.0,105600.0,0,0,0.0,0.0,0.0
3692,23019700.0,1696480.0,52063.63723015164,8219070.0,105600.0,0,0,0.0,0.0,0.0
3693,23019700.0,1034863.792149026,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3694,20248700.15210808,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3695,18728343.519568156,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3696,17969499.504980184,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3697,17207553.624591507,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
3698,16682626.920833789,0.0,0.0,8219070.0,105600.0,0,0,0.0,0.0,0.0
